i,j,same_concept,MI,NMI
78,84,0,0.056083432566195204,0.02192154872541956
78,96,1,0.06785271176183881,0.026171317503292702
78,107,0,0.07257225169780412,0.02874003300237828
79,96,0,0.05122466317184958,0.021039337952200917
80,121,0,0.04962390385447154,0.019756675921762504
81,82,0,0.06006193095456487,0.025578136837875683
81,95,0,0.055399558092585205,0.023560482407135607
81,122,0,0.04677027296464205,0.020081550908988582
82,98,0,0.05877633135666719,0.02322754636829912
82,112,0,0.04912306692586361,0.020142305947984798
83,95,0,0.053474938469538325,0.02212224199442305
83,110,0,0.07979138375212569,0.03342519114744317
84,91,0,0.0448518345135371,0.018121178519292576
84,94,0,0.04269880697237777,0.017509151854356263
85,104,0,0.050468365404624835,0.02060257097019787
85,114,0,0.04975398780881881,0.01965456579978036
86,105,0,0.04292577645346719,0.017838185737288736
88,94,0,0.04516248351950168,0.018678914040577487
88,96,0,0.04491283459888748,0.018133308662770645
88,101,0,0.04843293226089071,0.019789645966976237
88,107,0,0.050881047571418626,0.021092153336530233
89,93,0,0.05743108439581465,0.023080889268326174
90,91,0,0.05038201534002059,0.020241909480022937
90,93,0,0.051766951489688746,0.020883146957259256
90,96,0,0.05268578507708298,0.020972264209940108
90,98,0,0.06723747643108346,0.026441118176117166
90,99,0,0.0555073417252049,0.023252169579087194
90,100,0,0.06280193121546912,0.02579705674276794
90,107,0,0.04599436429337594,0.018798135353503387
90,110,0,0.04766383361109226,0.01942981146411495
91,113,0,0.047790250317404415,0.019186236861514074
91,122,0,0.049737974181651226,0.02024669839582934
93,100,0,0.043162846100076986,0.017829975203359015
94,102,0,0.052900761657269015,0.02147423090297557
94,115,0,0.03141575726280193,0.013878407980184086
94,119,0,0.04673158611053125,0.019059117813247664
95,102,0,0.05159454280176436,0.020676686242266075
95,105,0,0.04464697152141071,0.01853847922885815
95,113,0,0.04920704787270895,0.019794403716196642
95,122,0,0.048835773239182936,0.01991905844491916
96,98,0,0.06883042799423734,0.026859683932602692
97,104,0,0.043507564032940114,0.018031742905532444
97,116,0,0.051965219717763245,0.02150656999692029
97,122,0,0.04193342458852647,0.0172620618668105
98,106,1,0.05672912992523656,0.022199781799019727
98,111,0,0.1155974764661266,0.045843129514595016
98,113,0,0.05594238407144715,0.021982846963947946
98,120,0,0.04729055934387651,0.018825089782165384
100,103,0,0.0456879733142451,0.01869231848711924
101,105,0,0.046701133307896034,0.0194049039655997
102,103,0,0.06296116688490377,0.02504224994307046
103,106,0,0.052684767755190015,0.020947066344420166
104,109,0,0.03621854232453732,0.015330326175714127
104,116,0,0.06716067604830858,0.02799380367779742
104,118,0,0.05941466685727945,0.02491739781416687
104,122,0,0.04933803013654905,0.020455147362944497
105,118,0,0.03754645646280731,0.015921674313286702
106,114,0,0.05032439546348574,0.019829727419632827
106,118,0,0.04804987859838005,0.019658243292866417
112,113,0,0.04886348758021183,0.019922795693472137
113,118,0,0.04462651078104359,0.018333514471286245
114,116,0,0.06023661123606219,0.024296334801795764
114,119,0,0.06108323906299271,0.02419130265373038
115,116,0,0.03683072123829106,0.01630419389267625
115,121,0,0.04841164527087756,0.02094573555752026
117,118,0,0.04922337057759715,0.019990295986822913
119,122,0,0.07989396256718899,0.03247709520491157
