i,j,same_concept,MI,NMI
49,67,0,0.06684122313530189,0.026826131851920478
49,87,0,0.07460833904709213,0.030118361458470834
50,51,0,0.07158257387847725,0.028029304301142168
50,52,0,0.06771345945585365,0.02695924334332572
50,68,0,0.07133962143572932,0.028198873937401125
50,71,0,0.06883604786832669,0.02892161996777457
50,73,0,0.08844948824546811,0.03528579790614231
51,58,0,0.07027706512731134,0.027388550969306442
51,67,0,0.07485799607979648,0.02945308734310684
51,71,0,0.08018688304634213,0.033171703558836294
51,79,0,0.07087081709309777,0.028344462268350003
51,86,0,0.08241683185439298,0.03343954515104533
51,87,0,0.0750091562251804,0.029685010810304523
51,91,0,0.07180065591223536,0.027833916759935424
51,97,0,0.055730255570154055,0.022432097662746456
51,100,1,0.08111100031770173,0.03161760341163321
52,63,0,0.11106595785010205,0.04409509004780809
52,69,0,0.07678826703362182,0.03026627311551516
52,85,0,0.07291814816444862,0.028796706827449
52,93,0,0.0829864339763569,0.03266423163134904
52,98,0,0.06679573382910174,0.026597010157835804
53,55,0,0.07031698926687117,0.028892311825575567
53,62,0,0.07604877342697254,0.030427095317211626
