lower,upper,cp,gap,assist_09_count,assist_09_auc_gain,assist_09_bacc_gain,assist_17_count,assist_17_auc_gain,assist_17_bacc_gain,junyi_count,junyi_auc_gain,junyi_bacc_gain,auc_wins,bacc_wins,auc_total_gain,bacc_total_gain,weighted_score
0.63,0.78,0.48,-0.2,57,0.04189615562085874,0.04648939677712057,23,0.05107469585887989,-0.0011881757533931461,128,0.015574946127378538,0.01345645142695534,3,2,0.10854579760711716,0.058757672450682766,0.1790550045479365
0.62,0.77,0.48,-0.3,64,0.05457866643920524,0.04649956128180129,26,0.03264147317565804,0.0021368919491016533,152,0.01675449912391467,0.013743443850376465,3,3,0.10397463873877794,0.06237989708127941,0.17883051523631321
0.62,0.76,0.5,-0.225,55,0.041346767717615765,0.048375195371929886,21,0.04341454215007086,-0.0024824272167267777,119,0.017319129754685476,0.017123729017035565,3,2,0.1020804396223721,0.06301649717223867,0.1777002362290585
0.61,0.76,0.5,-0.275,61,0.04341653190882455,0.04705674169001635,21,0.04341454215007086,-0.0024824272167267777,128,0.017756616139695744,0.016268642156975717,3,2,0.10458769019859115,0.06084295663026529,0.1775992381549095
0.61,0.76,0.5,-0.3,61,0.04341653190882455,0.04705674169001635,21,0.04341454215007086,-0.0024824272167267777,128,0.017756616139695744,0.016268642156975717,3,2,0.10458769019859115,0.06084295663026529,0.1775992381549095
0.63,0.78,0.5,-0.2,57,0.04189615562085874,0.04648939677712057,23,0.05107469585887989,-0.0011881757533931461,125,0.019059459443284785,0.009298229041287208,3,2,0.11203031092302342,0.05459945006501463,0.17754965100104098
0.61,0.78,0.5,-0.2,62,0.04350443194545697,0.041750708577129196,23,0.05107469585887989,-0.0011881757533931461,134,0.01912437135288257,0.01251671563389705,3,2,0.11370349915721943,0.0530792484576331,0.17739859730637914
0.59,0.77,0.48,-0.275,75,0.041059156813012726,0.057794596142006154,27,0.033021466326372095,0.00498787477954149,163,0.01543654970658067,0.010259679207873948,3,3,0.0895171728459655,0.0730421501294216,0.1771677530012714
0.61,0.78,0.5,-0.225,66,0.048428250641046916,0.04224479589478966,25,0.046409668533396876,-0.0032210998877665736,143,0.02320749433549317,0.010234639054924527,3,2,0.11804541350993696,0.049258335061947614,0.17715541558427408
0.6,0.78,0.5,-0.225,69,0.0473891567470031,0.037852533907488946,26,0.03255409993542165,0.0021368919491016533,145,0.0327416241126561,0.013596264370696151,3,3,0.11268488079508085,0.05358569022728675,0.17698770906782496
0.62,0.78,0.5,-0.2,58,0.03426129087312792,0.037023480050788815,23,0.05107469585887989,-0.0011881757533931461,131,0.028818446563591914,0.016186172603431193,3,2,0.11415443329559971,0.05202147690082686,0.17658020557659193
0.6,0.77,0.48,-0.3,72,0.03795756421135499,0.04931422902679962,27,0.033021466326372095,0.00498787477954149,158,0.018995533560808887,0.017740048561950418,3,3,0.08997456409853596,0.07204215236829153,0.1764251469404858
0.59,0.76,0.48,-0.275,72,0.04320797532230153,0.050636624235589234,24,0.043444143544185916,-0.0032996064002737274,146,0.015588568332308816,0.014206484461603532,3,2,0.10224068719879625,0.06154350229691904,0.17609288995509909
0.59,0.76,0.48,-0.3,72,0.04320797532230153,0.050636624235589234,24,0.043444143544185916,-0.0032996064002737274,146,0.015588568332308816,0.014206484461603532,3,2,0.10224068719879625,0.06154350229691904,0.17609288995509909
0.6,0.76,0.5,-0.225,62,0.04455916414287968,0.06010244410269659,22,0.032726874889884294,-0.0036254454357902838,124,0.008542489174711808,0.0186954990108565,3,2,0.08582852820747577,0.07517249767776281,0.17603552542079115
0.63,0.76,0.48,-0.25,58,0.04538711612325096,0.04329315227507902,21,0.04341454215007086,-0.0024824272167267777,124,0.020293311150919938,0.014618483147939468,3,2,0.10909496942424175,0.05542920820629171,0.17561001927179182
0.61,0.77,0.5,-0.275,64,0.04393290248874492,0.04559851017279361,24,0.042648019386771985,-0.0032996064002737274,145,0.02031606639816677,0.01473256858629636,3,2,0.10689698827368369,0.05703147235881624,0.17533475510426316
0.61,0.77,0.5,-0.3,64,0.04393290248874492,0.04559851017279361,24,0.042648019386771985,-0.0032996064002737274,145,0.02031606639816677,0.01473256858629636,3,2,0.10689698827368369,0.05703147235881624,0.17533475510426316
0.63,0.76,0.48,-0.225,55,0.0469190340809774,0.05058216940988985,21,0.04341454215007086,-0.0024824272167267777,116,0.011928012535441526,0.012643544378481343,3,2,0.10226158876648979,0.06074328657164441,0.17515353265246308
0.59,0.77,0.48,-0.3,75,0.041059156813012726,0.057794596142006154,27,0.033021466326372095,0.00498787477954149,164,0.013394786312952357,0.010161872219162649,3,3,0.08747540945233717,0.0729443431407103,0.17500862122118954
0.61,0.76,0.48,-0.275,65,0.04863448036660442,0.04865849264133284,23,0.043241265840509795,-0.0011881757533931461,138,0.01582658549880471,0.008517217029637925,3,2,0.10770233170591893,0.05598753391757762,0.17488737240701208
0.61,0.76,0.48,-0.3,65,0.04863448036660442,0.04865849264133284,23,0.043241265840509795,-0.0011881757533931461,138,0.01582658549880471,0.008517217029637925,3,2,0.10770233170591893,0.05598753391757762,0.17488737240701208
0.59,0.78,0.5,-0.25,74,0.04139253813422554,0.05641506380360655,27,0.016251696315861347,0.00498787477954149,164,0.01900340960726213,0.020289423652831276,3,3,0.07664764405734902,0.08169236223597931,0.17467847874052417
0.6,0.77,0.52,-0.225,59,0.04537805019577326,0.05259848785597676,24,0.04072333510109663,-0.0032996064002737274,120,0.01197684452892786,0.013374408513297346,3,2,0.09807822982579775,0.06267328996900037,0.1732861777885982
0.6,0.8,0.5,-0.2,74,0.04874695240225051,0.04881731761076631,32,0.01417004788289955,0.0008362921191868503,156,0.02992913763543316,0.01677697740285263,3,3,0.09284613792058322,0.0664305871328058,0.17256284247995018
