,acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_7,acc_8,acc_9,acc_10,acc_11,acc_12,acc_13,acc_14,acc_15,acc_16,acc_17,acc_18,acc_19,acc_20,acc_21,acc_22,acc_23,acc_24,acc_25,acc_26,acc_27,acc_28,acc_29,acc_30,acc_31,acc_32,acc_33,acc_34,acc_35,acc_36,acc_37,acc_38,acc_39,acc_40,acc_41,acc_42,acc_43,acc_44,acc_45,acc_46,acc_47,acc_48,acc_49,acc_50,acc_51,acc_52,acc_53,acc_54,acc_55,acc_56,acc_57,acc_58,acc_59,acc_60,acc_61,acc_62,acc_63,acc_64,acc_65,acc_66,acc_67,acc_68,acc_69,acc_70,acc_71,acc_72,acc_73,acc_74,acc_75,acc_76,acc_77,acc_78,acc_79,acc_80,acc_81,acc_82,acc_83,acc_84,acc_85,acc_86,acc_87,acc_88,acc_89,acc_90,acc_91,acc_92,acc_93,acc_94,acc_95,acc_96,acc_97,acc_98,acc_99,acc_100,acc_101,acc_102,acc_103,acc_104,acc_105,acc_106,acc_107,acc_108,acc_109,acc_110,acc_111,acc_112,acc_113,acc_114,acc_115,acc_116,acc_117,acc_118,acc_119,acc_120,acc_121,acc_122
z_64,0.0057704960514811795,0.03407915468705943,0.0,0.0,0.0,0.0027792026128699273,0.01433921082799945,0.056511570854334545,0.005846766059627151,0.07377489885956387,0.0,0.011176378369467799,0.01630264808093387,0.06588382349052636,0.11505301258120092,0.0,0.0,0.0,0.0,0.0,0.14463479420756828,0.0,0.0,0.0,0.09371111459703949,0.0,0.0,0.0,0.0,0.030598277921398395,0.029426120468755066,0.09627538287294427,0.054706580827264435,0.008715565194470315,0.03231200310315756,0.0,0.0,0.03703064008730759,0.02885610384964959,0.0,0.0,0.1012786991443065,0.07478499086359577,0.0,0.05698248049277433,0.06755491380166788,0.14097503411391402,0.022421192790217745,0.06387702386320672,0.059030222347742536,0.0,0.11008364363298853,0.0,0.0887997963213726,0.0,0.08347853949195233,0.0,0.0,0.10798410877452962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00605520329092847,0.17021988939122357,0.11816098716518676,0.030074487084449694,0.12095518587649545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22559357474739347,0.04243875966659583,0.0056824257363022514,0.06878033521383735,0.0,0.0,0.0,0.0,0.0,0.0,0.0891887754134069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_65,0.010649789417647644,0.13359227919344957,0.0,0.0,0.0,0.019419285322927464,0.03923952903684863,0.14137243823370604,0.11153291869208626,0.06319190106097752,0.0,0.0806071878962305,0.018383021458460325,0.1175820987963371,0.14225372361810926,0.0,0.0,0.0,0.0,0.0,0.04520538607488393,0.0,0.0,0.0,0.13031229349997528,0.0,0.0,0.0,0.0,0.084100068215029,0.14533267441159206,0.0842128505583635,0.13459384824847787,0.15004304045529637,0.12765783348522342,0.0,0.0,0.1534883848550425,0.129089564957186,0.0,0.0,0.19070690549867111,0.16884985788675302,0.0,0.1127401369246781,0.15085466818098353,0.04452942770280429,0.014497922412568863,0.07100886915155441,0.15185742667158747,0.0,0.07919010438306436,0.0,0.18266619044175147,0.0,0.06863587660162518,0.0,0.0,0.19994991300688086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0946376460874608,0.10611086687337863,0.106219764106507,0.07018708595438229,0.1806601475684192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16809346520952276,0.07370736006867631,0.08582738660312769,0.18327195321336176,0.0,0.0,0.0,0.0,0.0,0.0,0.01538239744526651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_66,0.16247749290626798,0.08034994816218508,0.0,0.0,0.0,0.05973775516450221,0.19295861556105262,0.08697880944346577,0.1784598295303579,0.09941625055166456,0.0,0.16763268223371494,0.13636001066154102,0.14748862714677877,0.10934536122800263,0.0,0.0,0.0,0.0,0.0,0.10928353223878458,0.0,0.0,0.0,0.0009455394021859432,0.0,0.0,0.0,0.0,0.13037330608738223,0.12485633628927015,0.0018127656559932563,0.09461858602113736,0.09511434947347382,0.08045345315673,0.0,0.0,0.06485008649403311,0.05515528897551252,0.0,0.0,0.10468810838930602,0.19490874203679465,0.0,0.11694531280317343,0.10332559578451543,0.02344146801065725,0.09256145665438167,0.12125982746858376,0.047533362694055704,0.0,0.1484418996938738,0.0,0.0002883284344172889,0.0,0.13248641196686622,0.0,0.0,0.08700756310175345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1394491325121307,0.07398754518549346,0.18098335230226129,0.09453958255906363,0.05000898206518379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20372093644522293,0.046740238403226886,0.14741927877472694,0.17073194373497538,0.0,0.0,0.0,0.0,0.0,0.0,0.17038918147546547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_67,0.016548013497775505,0.09298558588220034,0.0,0.0,0.0,0.04602172151087735,0.030838330699269632,0.05533799144482438,0.08544192943372214,0.035060073855146444,0.0,0.01818520158355285,0.11348416129930437,0.0033208141224789186,0.08854459809601208,0.0,0.0,0.0,0.0,0.0,0.08938037191714025,0.0,0.0,0.0,0.08797954248272916,0.0,0.0,0.0,0.0,0.04373728209899226,0.09255002748190307,0.11727138077549021,0.0033027569618141648,0.007691016000647782,0.048943976578586,0.0,0.0,0.018425580924136285,0.002945994115278113,0.0,0.0,0.09722927798840357,0.07353567358758069,0.0,0.09689104813785704,0.029887618082543668,0.04810963730108127,0.09239925548227661,0.043322379312167716,0.0042223470112090775,0.0,0.057429615393332155,0.0,0.08802238184427638,0.0,0.07895299654442575,0.0,0.0,0.005071432326095088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1208010660232534,0.003501216705935572,0.09470276398871585,0.04077201397841985,0.10483505805872041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18928360204481864,0.1548727008925949,0.02886940307508941,0.06918780845451142,0.0,0.0,0.0,0.0,0.0,0.0,0.03013697789034251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_68,0.11340843522150956,0.0331527388989824,0.0,0.0,0.0,0.011596550090797464,0.1256267869039498,0.07319363944294822,0.030457581080614617,0.07109812894689783,0.0,0.07004091322703418,0.032528616678148305,0.08295323217720064,0.070603909631234,0.0,0.0,0.0,0.0,0.0,0.10496385846192037,0.0,0.0,0.0,0.03079409247603607,0.0,0.0,0.0,0.0,0.04632650986957352,0.002551859680089188,0.01700871012025634,0.16033085837202998,0.1094101298716994,0.092342271757489,0.0,0.0,0.013215602291365218,0.11030683272585942,0.0,0.0,0.10882491028558425,0.004740803419513104,0.0,0.004250371234896085,0.11455000050441957,0.04805712147151471,0.05627866912677655,0.0031600193124292305,0.07525722349864322,0.0,0.058817195195852975,0.0,0.13347640637831268,0.0,0.06641298693496575,0.0,0.0,0.1431865705741869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05865628726547981,0.005319092827533253,0.02557565071887192,0.015675756756186696,0.029453458109390696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02909577882659376,0.04731449643258925,0.04812469556369447,0.1283138973942372,0.0,0.0,0.0,0.0,0.0,0.0,0.09236133615711986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_69,0.05404590384950295,0.15221374526430076,0.0,0.0,0.0,0.1211144324287208,0.07291444298641367,0.1448289335165896,0.21123222568409392,0.017445771105484422,0.0,0.05366003612769171,0.14391028551808407,0.16887764879351397,0.09524920883125179,0.0,0.0,0.0,0.0,0.0,0.07547892419791226,0.0,0.0,0.0,0.13027471528754928,0.0,0.0,0.0,0.0,0.20241302119165708,0.14505169010386787,0.14215146266249154,0.1987224007632806,0.2148901035720166,0.10949788195880034,0.0,0.0,0.05915676210542662,0.21661119682043548,0.0,0.0,0.10230672315235251,0.21619949327766302,0.0,0.131141588610618,0.13975130587120727,0.21210030454677584,0.06593477646071545,0.13878011331262313,0.18125626843439582,0.0,0.14002807829798847,0.0,0.16852916135671697,0.0,0.11708173873553425,0.0,0.0,0.20675626296086871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15094927940078529,0.14261306232477913,0.09250471714653122,0.06184872434894587,0.09711781979844891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005176275170116615,0.003358539383846537,0.1426461393038771,0.09644489872574276,0.0,0.0,0.0,0.0,0.0,0.0,0.12035821568572783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_70,0.1653408328882601,0.21011025869917666,0.0,0.0,0.0,0.08973083086751031,0.13127236383278454,0.21421849134892781,0.19419582488623316,0.115519346180343,0.0,0.11418441763834887,0.10307993504294227,0.22414819108863723,0.2214673427164665,0.0,0.0,0.0,0.0,0.0,0.07803121925265702,0.0,0.0,0.0,0.18776866452387306,0.0,0.0,0.0,0.0,0.20187066836585796,0.2057375158502007,0.1739110735012627,0.18275848761049912,0.17593997731956104,0.10500285449329685,0.0,0.0,0.13869196889246135,0.20568551896085022,0.0,0.0,0.12125300017187578,0.1522469052393991,0.0,0.2313331152209839,0.26839087609603574,0.17932072288525555,0.2174622307109359,0.1925820091534088,0.27799537393980944,0.0,0.32213266400101714,0.0,0.2712610591155217,0.0,0.18794156814564278,0.0,0.0,0.32428023071466866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03250138753482791,0.34831802843032444,0.22172280570453828,0.22307313561570882,0.2552240520356879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21747321319348337,0.16458288211635846,0.1421346577082078,0.10469701072178429,0.0,0.0,0.0,0.0,0.0,0.0,0.11632468232996689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_71,0.0902768478976638,0.20100266701625877,0.0,0.0,0.0,0.09464122803226165,0.13015001727394213,0.15122019873372455,0.19006581191159705,0.12346753535648879,0.0,0.20248674692897617,0.06537338876609365,0.14637411991828325,0.24967858354242878,0.0,0.0,0.0,0.0,0.0,0.10423267465676336,0.0,0.0,0.0,0.20410910283765268,0.0,0.0,0.0,0.0,0.15132787224830574,0.19503856344209297,0.2204360698021044,0.19403002498964766,0.21674787311988603,0.18363253738783303,0.0,0.0,0.15558352184292373,0.20366545151294715,0.0,0.0,0.19633880226523936,0.14294509767445254,0.0,0.2130321142728289,0.233988757685492,0.29762604335344706,0.29221715461858716,0.13509778215136456,0.20987915324982556,0.0,0.2945397145746892,0.0,0.3362785253567145,0.0,0.2066739312405646,0.0,0.0,0.28426831002591774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07437127313467251,0.17145251388773639,0.20350423909583387,0.20252596450419177,0.2012784966554387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15310207765202083,0.13759511429679738,0.15585784532586874,0.10826178667842586,0.0,0.0,0.0,0.0,0.0,0.0,0.01738800554222685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_72,0.08667896841112424,0.12949392872025328,0.0,0.0,0.0,0.06734702166633193,0.000788144416336337,0.0020723753987430676,0.0024572293136260787,0.008664019611853292,0.0,0.009414330619732682,0.0068964347972892935,0.056453172212641387,0.06157029027923128,0.0,0.0,0.0,0.0,0.0,0.003434140652607045,0.0,0.0,0.0,0.21666774143042594,0.0,0.0,0.0,0.0,0.07672394034434543,0.015694693970185948,0.04047870222211229,0.020679429645366548,0.022864005642892513,0.06845240253983599,0.0,0.0,0.25297377952911954,0.010103333419647993,0.0,0.0,0.03032709832994806,0.006049238696845577,0.0,0.09225841731245786,0.18061626224807883,0.13881617685934075,0.005425665904012723,0.03837607771395094,0.008473657932647358,0.0,0.005377796787969822,0.0,0.12225602195217705,0.0,0.10913145226686374,0.0,0.0,0.17569140612445389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09752173552758643,0.09013888774525443,0.044819348028286014,0.053742073065874044,0.055481727523660276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15675870067960193,0.044083373314117415,0.017503615325617342,0.0786611923606296,0.0,0.0,0.0,0.0,0.0,0.0,0.03644744904754275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_73,0.28799156905640777,0.11844465304749811,0.0,0.0,0.0,0.26574144903866787,0.16717515307543754,0.201467606834048,0.3169207129762334,0.20282079731416747,0.0,0.1945106010013011,0.2073065232885813,0.3436926574440017,0.24986160371777463,0.0,0.0,0.0,0.0,0.0,0.15891078925061952,0.0,0.0,0.0,0.11049819680708257,0.0,0.0,0.0,0.0,0.2755115680445329,0.17893398785410838,0.25638322000282243,0.19679366341736212,0.16444291394047625,0.10375376624143286,0.0,0.0,0.0553569012030099,0.2749346399478225,0.0,0.0,0.1857085190998236,0.24572469167283148,0.0,0.16124203771535514,0.24344331462578575,0.05524436940708636,0.3263498591883559,0.318017907691751,0.2592096970185929,0.0,0.16974726250837918,0.0,0.20370761323524952,0.0,0.16528708132767475,0.0,0.0,0.32564144235948916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28051284389842335,0.2292919314694566,0.27223629149403505,0.10442372504912815,0.2326862283392396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07663699055568703,0.06523004919043647,0.20333790783606273,0.1775335493780983,0.0,0.0,0.0,0.0,0.0,0.0,0.3130651462951874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_74,0.07486185228506809,0.07931494472540142,0.0,0.0,0.0,0.008726946860668517,0.012566320235886207,0.03718360942622919,0.06638215691284387,0.015065218726271073,0.0,0.10810296756307444,0.055409774620027046,0.09911617498469859,0.045313688426136096,0.0,0.0,0.0,0.0,0.0,0.06780307461221856,0.0,0.0,0.0,0.06495018235711936,0.0,0.0,0.0,0.0,0.04444833815063663,0.03509308887524867,0.057173455525799284,0.07478317610518362,0.06982106118712904,0.07267293483334665,0.0,0.0,0.07829642371013641,0.09473996483460234,0.0,0.0,0.003736046774497568,0.11202228356200811,0.0,0.0029236013157548126,0.006576566955878833,0.05049739507365662,0.17978091678764646,0.0011696783728691762,0.05656486159704946,0.0,0.03948127064772547,0.0,0.10174478987485955,0.0,0.10227564232846544,0.0,0.0,0.021667070311286715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859055510417763,0.0249319836846718,0.14927286186363736,0.0347084721524526,0.00822657230410017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06122702766035468,0.026526768692754003,0.06108551167058774,0.06734425849680575,0.0,0.0,0.0,0.0,0.0,0.0,0.07893403954780677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_75,0.03440885618319458,0.18222551186911173,0.0,0.0,0.0,0.11893413390519188,0.13024939532837834,0.19605356069053598,0.20755085647804225,0.06942276651261907,0.0,0.03160496189985488,0.087016762888086,0.13366957235030996,0.13840198975984677,0.0,0.0,0.0,0.0,0.0,0.02538282454444207,0.0,0.0,0.0,0.029787712158493726,0.0,0.0,0.0,0.0,0.19410492665134255,0.2515956632808104,0.21907160695915945,0.1694405307161887,0.14297859976804278,0.002400818610213268,0.0,0.0,0.03215406942882934,0.15942096650279067,0.0,0.0,0.06673912095543379,0.21581242140042434,0.0,0.19713035452717778,0.21096865350786478,0.08975069437772461,0.10423627133617139,0.256566003005288,0.2115072008514709,0.0,0.23029384466477393,0.0,0.1546625891089252,0.0,0.09633774344532532,0.0,0.0,0.2053565429711883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16724417173236664,0.07564775882837138,0.13563484669443135,0.0768652873759342,0.1357244684221564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12014390288367584,0.11782789646019469,0.15061658356394067,0.1539543765267138,0.0,0.0,0.0,0.0,0.0,0.0,0.2570097213960444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_76,0.0007403265349715467,0.0024947091312712516,0.0,0.0,0.0,0.013008648823573025,0.019406310186815368,0.018566989470314228,0.07938154201333794,0.040451198639821585,0.0,0.004824589909521263,0.06223277406560042,0.023740924091767052,0.07293998516931889,0.0,0.0,0.0,0.0,0.0,0.02690998726140906,0.0,0.0,0.0,0.05120299858847195,0.0,0.0,0.0,0.0,0.0327491361844125,0.004919563733006447,0.013576912253327038,0.004933790535538452,0.008290060205136304,0.11711174249918803,0.0,0.0,0.07483524016091656,0.010630661122967542,0.0,0.0,0.10049539322165672,0.05137232050974892,0.0,0.006231085495683071,0.11328997233314109,0.016627539124395727,0.0012388940204225195,0.015556232953983107,0.09699402732211124,0.0,0.07242472779257372,0.0,0.06682905047479401,0.0,0.02628953888550302,0.0,0.0,0.1428432044991861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01955653336200405,0.06920838347444415,0.012939945706926317,0.011648683008657535,0.060094006034483644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07714055905371812,0.20302248173152943,0.018441958459373513,0.02379594533596041,0.0,0.0,0.0,0.0,0.0,0.0,0.054018690234352795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_77,0.2343875463157181,0.14500801625255066,0.0,0.0,0.0,0.2167712292135082,0.04850107724430188,0.14463170853809607,0.16753478955590353,0.21898121429636458,0.0,0.11549654784687934,0.02408296138863524,0.01811696199777251,0.20214856463393996,0.0,0.0,0.0,0.0,0.0,0.03750161664648611,0.0,0.0,0.0,0.14906310572508055,0.0,0.0,0.0,0.0,0.023789096441407014,0.12945917295535483,0.1400754367923738,0.14629648546495713,0.13067048171692572,0.06807784508839748,0.0,0.0,0.08132855207404746,0.19530375480174658,0.0,0.0,0.10653714727046136,0.10447855329901243,0.0,0.20568964164342296,0.21196285473991325,0.18355110128653596,0.16257584947322426,0.09680658127809881,0.19462187169473474,0.0,0.011868895104162176,0.0,0.1816814654374296,0.0,0.18286551357525915,0.0,0.0,0.248406246955592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1534196063787659,0.17040487899583884,0.2881132475149782,0.16029731170146755,0.21648590820028468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10037628315068604,0.08530725428377252,0.16456152351487316,0.03006545815574836,0.0,0.0,0.0,0.0,0.0,0.0,0.038732021667506354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_78,0.17224145330970903,0.06645958805545878,0.0,0.0,0.0,0.13646589543094065,0.13651271458300565,0.16081790459200548,0.0829773070311081,0.12085546649255488,0.0,0.07897992147888212,0.127376419301627,0.25297293781609426,0.2505319797265049,0.0,0.0,0.0,0.0,0.0,0.03284953870459734,0.0,0.0,0.0,0.10229576775382761,0.0,0.0,0.0,0.0,0.08889689203429865,0.0590903386187004,0.19205466327910653,0.10430608813927847,0.07517360724840662,0.03696388495265696,0.0,0.0,0.03957399363833056,0.11792879396363301,0.0,0.0,0.09826328341617764,0.2158452887077261,0.0,0.15073033683323367,0.16837370219394682,0.08987684653353124,0.2610370985346951,0.19051602015650002,0.048551394880261466,0.0,0.29823900232820966,0.0,0.09921834175427334,0.0,0.1832430688098201,0.0,0.0,0.19238710746030419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21727588134417677,0.1636771946855946,0.30284515397432615,0.1455655162330795,0.20178272847838138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28568949042613007,0.17903106076368494,0.12476831994262112,0.08549690441584916,0.0,0.0,0.0,0.0,0.0,0.0,0.11719387705427181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_79,0.16044087155629322,0.18018734450804885,0.0,0.0,0.0,0.19926966971216187,0.0027818905727840203,0.15903751900140475,0.18693853526969478,0.1629841728268917,0.0,0.034613203666737015,0.007162748542668708,0.16794129575420272,0.15935809429200576,0.0,0.0,0.0,0.0,0.0,0.1599738504313161,0.0,0.0,0.0,0.1794896474948165,0.0,0.0,0.0,0.0,0.17100164549761074,0.04444648801492726,0.24622434511004684,0.11564661755039572,0.14332006542908632,0.027844019496963704,0.0,0.0,0.04240668399463063,0.14753244475634072,0.0,0.0,0.03515566442086386,0.1789724131780184,0.0,0.1518031498584217,0.06697630564327209,0.1378255114005063,0.04094955744991354,0.2265465886024883,0.13621616642088663,0.0,0.13820274901566848,0.0,0.11700415526246048,0.0,0.16343749202110372,0.0,0.0,0.15623535661387325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17090785994286595,0.1574929157184662,0.1597255676406509,0.1401676988253327,0.2267563882110306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023375675240456254,0.009604885837794194,0.12218461549845978,0.04698486212585427,0.0,0.0,0.0,0.0,0.0,0.0,0.013829005522437788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_80,0.172382822195784,0.14418852158222273,0.0,0.0,0.0,0.14658439542955315,0.2013330582685911,0.19818525057207018,0.19100395599317305,0.18946131790712367,0.0,0.19391038772973715,0.09893924292209291,0.24787542385564976,0.20345313805047674,0.0,0.0,0.0,0.0,0.0,0.08458711439327593,0.0,0.0,0.0,0.07587649497965412,0.0,0.0,0.0,0.0,0.21909090991754418,0.22313757196990355,0.13698077133170294,0.24785533727223438,0.17958407252176786,0.08845201259579732,0.0,0.0,0.13934776704879304,0.2697008336074576,0.0,0.0,0.1898791290206518,0.2966051532884081,0.0,0.23460023114779427,0.209547836075497,0.10388287536135697,0.18456842016158967,0.23121537416037583,0.2623628619721982,0.0,0.1472323926326765,0.0,0.21841832058958946,0.0,0.2080320109883272,0.0,0.0,0.28001342964878384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07861273775627528,0.2317372944040744,0.2874227516828389,0.24741696153157555,0.23671427646116397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3729723535816903,0.17191138199081482,0.1991373242426154,0.18056639648453995,0.0,0.0,0.0,0.0,0.0,0.0,0.20928329621318004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_81,0.2340696730017074,0.17077170773445435,0.0,0.0,0.0,0.1713011569238592,0.15752047084424609,0.11019351231534193,0.25491448652436166,0.14661133846534136,0.0,0.1790792050578802,0.3142325242822356,0.3320391695020028,0.17033740721351506,0.0,0.0,0.0,0.0,0.0,0.2526287457871134,0.0,0.0,0.0,0.07244184636391661,0.0,0.0,0.0,0.0,0.11210674530256695,0.11925956516279956,0.026888391580996252,0.2904623616367556,0.24233391964585174,0.05180183641113218,0.0,0.0,0.0067473598475657134,0.26906585743223477,0.0,0.0,0.07120516099848312,0.14237988067645574,0.0,0.1289011292037111,0.08360924985880196,0.2703794609961517,0.07015824544206699,0.1111297928463126,0.2252062240362306,0.0,0.040703728453746306,0.0,0.06895219621913949,0.0,0.14957655667288425,0.0,0.0,0.12211929690708172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1555688281255065,0.023482479294310795,0.16276129783757118,0.03419668013310241,0.0769279765345129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027404223224705038,0.04737083093880816,0.11422790868002206,0.14712932272527443,0.0,0.0,0.0,0.0,0.0,0.0,0.1337843377075756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
